"batsman1","bowler1","ballsFaced","fours","sixes"
"SV Samson","J Yadav",4,0,0
"SV Samson","JA Richardson",11,3,2
"SV Samson","JD Unadkat",16,3,0
"SV Samson","JDS Neesham",10,2,1
"SV Samson","JH Kallis",9,1,0
"SV Samson","JJ Bumrah",41,5,0
"SV Samson","JL Pattinson",6,1,1
"SV Samson","JO Holder",38,4,1
"SV Samson","JP Behrendorff",5,1,0
"SV Samson","JP Duminy",6,0,0
"SV Samson","JP Faulkner",2,0,0
"SV Samson","JPR Scantlebury-Searles",4,1,1
"SV Samson","JR Hazlewood",8,1,0
"SV Samson","K Khejroliya",14,1,5
"SV Samson","K Rabada",19,5,0
"SV Samson","KA Jamieson",4,0,0
"SV Samson","KA Pollard",20,2,1
"SV Samson","Karanveer Singh",11,0,0
"SV Samson","KC Cariappa",10,1,1
"SV Samson","KH Pandya",31,7,0
"SV Samson","KK Ahmed",29,5,3
"SV Samson","KM Asif",5,1,0
"SV Samson","Kuldeep Yadav",31,3,1
"SV Samson","KV Sharma",8,0,0
"SV Samson","KW Richardson",5,2,0
"SV Samson","L Balaji",8,1,1
"SV Samson","L Ngidi",5,0,0
"SV Samson","LE Plunkett",3,0,0
"SV Samson","LH Ferguson",10,1,0
"SV Samson","M Ashwin",34,1,4
"SV Samson","M Kartik",19,1,4
"SV Samson","M Markande",12,2,1
"SV Samson","M Morkel",6,4,0
"SV Samson","M Prasidh Krishna",12,1,1
"SV Samson","MC Henriques",20,1,1
"SV Samson","MG Johnson",9,2,0
"SV Samson","MJ McClenaghan",12,1,1
"SV Samson","MJ Santner",7,0,0
"SV Samson","MK Tiwary",5,0,1
"SV Samson","MM Ali",3,1,0
"SV Samson","MM Sharma",15,1,1
"SV Samson","Mohammad Nabi",1,0,0
"SV Samson","Mohammed Shami",28,9,1
"SV Samson","Mohammed Siraj",20,0,2
"SV Samson","MP Stoinis",12,2,0
"SV Samson","MR Marsh",1,0,0
"SV Samson","MS Gony",4,1,1
"SV Samson","Mujeeb Ur Rahman",15,0,0
"SV Samson","Mustafizur Rahman",20,2,0
"SV Samson","N Rana",1,0,0
"SV Samson","NA Saini",2,0,0
"SV Samson","NLTC Perera",9,2,0
"SV Samson","NM Coulter-Nile",21,5,0
"SV Samson","P Awana",15,3,1
"SV Samson","P Kumar",25,3,0
"SV Samson","P Negi",8,1,1
"SV Samson","P Suyal",7,2,0
"SV Samson","Parvez Rasool",5,0,0
"SV Samson","PJ Cummins",16,0,1
"SV Samson","PJ Sangwan",8,1,1
"SV Samson","PP Chawla",36,2,4
"SV Samson","PP Ojha",12,0,1
"SV Samson","PWH de Silva",23,2,2
"SV Samson","R Ashwin",46,3,2
"SV Samson","R Bhatia",16,0,0
"SV Samson","R Dhawan",13,3,0
"SV Samson","R Rampaul",4,0,0
"SV Samson","R Sathish",4,1,0
"SV Samson","R Sharma",8,0,0
"SV Samson","R Shukla",2,1,0
"SV Samson","R Tewatia",11,0,1
"SV Samson","R Vinay Kumar",36,8,0
"SV Samson","RA Jadeja",39,1,6
"SV Samson","Rashid Khan",84,5,1
"SV Samson","Ravi Bishnoi",29,4,2
"SV Samson","RD Chahar",28,3,2
"SV Samson","RJ Harris",4,0,0
"SV Samson","RN ten Doeschate",6,0,0
"SV Samson","RP Meredith",13,1,3
"SV Samson","RP Singh",6,1,0
"SV Samson","RS Bopara",7,0,1
"SV Samson","S Aravind",5,0,0
"SV Samson","S Gopal",7,0,1
"SV Samson","S Kaul",65,8,7
"SV Samson","S Kaushik",4,0,0
"SV Samson","S Nadeem",29,3,3
"SV Samson","Sandeep Sharma",54,6,1
"SV Samson","Shahbaz Ahmed",9,0,3
"SV Samson","Shakib Al Hasan",42,2,0
"SV Samson","Shivam Mavi",27,7,0
"SV Samson","SK Raina",3,0,1
"SV Samson","SL Malinga",13,1,1
"SV Samson","SM Boland",7,1,0
"SV Samson","SM Curran",15,1,1
"SV Samson","SMSM Senanayake",5,0,1
"SV Samson","SN Thakur",30,5,1
"SV Samson","SP Narine",78,3,1
"SV Samson","SR Watson",10,0,0
"SV Samson","SS Cottrell",5,1,1
"SV Samson","STR Binny",3,0,0
"SV Samson","T Natarajan",23,1,0
"SV Samson","TA Boult",29,3,1
"SV Samson","TG Southee",8,1,0
"SV Samson","TS Mills",3,0,1
"SV Samson","TU Deshpande",3,0,0
"SV Samson","Umran Malik",5,1,0
"SV Samson","UT Yadav",62,9,7
"SV Samson","V Shankar",19,2,1
"SV Samson","VR Aaron",1,0,0
"SV Samson","Washington Sundar",18,1,5
"SV Samson","WD Parnell",12,2,1
"SV Samson","YS Chahal",42,1,3
"SV Samson","Yuvraj Singh",12,2,2
"SW Billings","A Zampa",1,0,0
"SW Billings","AB Dinda",5,1,0
"SW Billings","AD Russell",5,0,2
"SW Billings","AJ Tye",3,0,0
"SW Billings","AR Patel",14,2,1
"SW Billings","Arshdeep Singh",3,0,0
"SW Billings","Avesh Khan",7,2,1
"SW Billings","B Kumar",9,0,0
"SW Billings","B Stanlake",6,1,0
"SW Billings","BA Stokes",9,3,0
"SW Billings","Basil Thampi",4,0,1
"SW Billings","CR Woakes",3,0,0
"SW Billings","DJ Bravo",5,1,0
"SW Billings","DL Chahar",8,3,0
"SW Billings","GB Hogg",13,0,1
"SW Billings","Harpreet Brar",4,0,0
"SW Billings","HH Pandya",2,0,0
"SW Billings","Imran Tahir",4,0,0
"SW Billings","Iqbal Abdulla",8,0,0
"SW Billings","JC Archer",5,0,0
"SW Billings","JD Unadkat",8,0,0
"SW Billings","JJ Bumrah",2,0,0
"SW Billings","JO Holder",8,0,1
"SW Billings","K Gowtham",1,0,0
"SW Billings","K Rabada",4,0,0
"SW Billings","KC Cariappa",10,0,0
"SW Billings","KK Ahmed",6,0,0
"SW Billings","Kuldeep Yadav",6,1,0
"SW Billings","LS Livingstone",1,0,0
"SW Billings","M Ashwin",11,1,1
"SW Billings","M Jansen",2,0,0
"SW Billings","MJ McClenaghan",1,0,0
"SW Billings","MJ Santner",5,0,0
"SW Billings","MM Sharma",11,3,0
"SW Billings","Mohammed Shami",5,1,0
"SW Billings","Mohammed Siraj",7,3,0
"SW Billings","MP Stoinis",5,0,0
"SW Billings","Mujeeb Ur Rahman",2,1,0
"SW Billings","NM Coulter-Nile",2,0,0
"SW Billings","PP Chawla",15,4,0
"SW Billings","PWH de Silva",8,0,1
"SW Billings","R Ashwin",8,0,2
"SW Billings","R Bhatia",7,0,0
"SW Billings","RA Jadeja",12,0,1
"SW Billings","Ravi Bishnoi",10,0,2
"SW Billings","RD Chahar",7,0,0
"SW Billings","S Gopal",4,0,0
"SW Billings","S Lamichhane",4,0,0
"SW Billings","Sandeep Sharma",8,1,0
"SW Billings","SP Narine",12,0,0
"SW Billings","T Natarajan",8,0,1
"SW Billings","TK Curran",7,0,3
"SW Billings","TS Mills",1,0,0
"SW Billings","Umran Malik",10,2,0
"SW Billings","UT Yadav",13,3,0
"SW Billings","VR Aaron",10,4,0
"SW Billings","Washington Sundar",6,1,0
"SW Billings","YS Chahal",11,1,1
"SW Tait","A Mishra",4,0,1
"SW Tait","BJ Hodge",1,0,0
"SW Tait","P Parameswaran",2,1,0
"SW Tait","PD Collingwood",1,0,0
"SW Tait","R Vinay Kumar",2,0,0
"SW Tait","RA Jadeja",3,0,0
"SW Tait","RP Singh",2,0,0
"SW Tait","S Sreesanth",2,0,0
"SW Tait","T Thushara",1,0,0
"SW Tait","UT Yadav",4,0,0
"SW Tait","V Sehwag",3,0,0
"Swapnil Singh","A Zampa",8,0,0
"Swapnil Singh","DT Christian",5,0,0
"Swapnil Singh","Kuldeep Yadav",1,0,0
"T Banton","CH Morris",2,0,0
"T Banton","Mohammed Siraj",9,0,0
"T Banton","NA Saini",11,1,1
"T Henderson","JD Ryder",2,0,0
"T Henderson","P Kumar",6,0,0
"T Henderson","R Vinay Kumar",5,0,1
"T Kohli","B Geeves",3,0,0
"T Kohli","GD McGrath",10,0,1
"T Kohli","JA Morkel",2,0,0
"T Kohli","M Kartik",2,0,0
"T Kohli","M Ntini",1,0,0
"T Natarajan","DW Steyn",1,0,0
"T Natarajan","S Dube",3,0,0
"T Shamsi","A Nortje",3,0,0
"T Shamsi","Avesh Khan",1,0,0
"T Taibu","A Kumble",4,0,0
"T Taibu","A Mishra",4,0,0
"T Taibu","DP Vijaykumar",3,0,0
"T Taibu","P Kumar",5,2,0
"T Taibu","PJ Sangwan",3,0,0
"T Taibu","R Vinay Kumar",2,0,0
"T Taibu","RP Singh",2,1,0
"T Taibu","VY Mahesh",2,0,0
"T Thushara","Harmeet Singh",4,0,0
"T Thushara","IK Pathan",1,0,0
"T Thushara","RJ Harris",4,0,0
"T Thushara","SK Trivedi",3,0,0
"T Thushara","SL Malinga",3,0,0
"TA Boult","A Nortje",2,0,0
"TA Boult","Avesh Khan",4,0,0
"TA Boult","DJ Bravo",1,0,0
"TA Boult","HH Pandya",5,0,0
"TA Boult","JO Holder",1,0,0
"TA Boult","LH Ferguson",3,0,0
"TA Boult","Mohammed Siraj",4,0,0
"TA Boult","PWH de Silva",2,0,0
"TA Boult","RA Jadeja",3,0,1
"TA Boult","Ravi Bishnoi",1,0,0
"TA Boult","RP Meredith",1,0,0
"TA Boult","SN Thakur",2,0,0
"TA Boult","TG Southee",3,0,0
"TA Boult","TS Mills",1,0,0
"TD Paine","A Mithun",4,0,0
"TD Paine","AG Murtaza",3,0,0
"TD Paine","S Aravind",10,0,0
"TD Paine","SL Malinga",3,0,0
"TD Paine","Z Khan",6,0,0
"TG Southee","AD Mathews",3,1,0
"TG Southee","AS Joseph",1,0,0
"TG Southee","Avesh Khan",5,0,0
"TG Southee","BA Stokes",3,0,1
"TG Southee","CH Morris",2,0,0
"TG Southee","DJ Bravo",16,3,1
"TG Southee","DJ Willey",7,1,0
"TG Southee","Harbhajan Singh",3,0,0
"TG Southee","IC Pandey",3,1,0
"TG Southee","IS Sodhi",4,0,0
"TG Southee","JC Archer",4,1,0
"TG Southee","JD Unadkat",7,1,0
"TG Southee","JJ Bumrah",4,0,0
"TG Southee","JP Faulkner",5,0,1
"TG Southee","K Rabada",7,0,0
"TG Southee","L Ngidi",2,0,0
"TG Southee","MC Henriques",1,0,0
"TG Southee","MP Stoinis",1,0,0
"TG Southee","Mustafizur Rahman",4,0,0
"TG Southee","PWH de Silva",2,0,0
"TG Southee","R Vinay Kumar",2,0,0
"TG Southee","S Kaul",1,0,0
"TG Southee","SL Malinga",3,0,0
"TG Southee","SN Thakur",5,1,1
"TH David","A Nortje",2,1,0
"TH David","AD Russell",3,3,0
"TH David","AR Patel",2,0,0
"TH David","AS Joseph",4,0,1
"TH David","B Kumar",5,1,0
"TH David","DJ Bravo",1,0,0
"TH David","KK Ahmed",5,1,1
"TH David","Kuldeep Yadav",1,0,0
"TH David","LH Ferguson",2,0,1
"TH David","M Prasidh Krishna",2,0,0
"TH David","MM Ali",4,0,2
"TH David","Mohammed Shami",13,2,2
"TH David","R Ashwin",2,0,0
"TH David","Rashid Khan",3,0,0
"TH David","SN Thakur",10,0,4
"TH David","SP Narine",4,0,0
"TH David","T Natarajan",13,2,4
"TH David","Umran Malik",2,0,0
"TH David","YS Chahal",4,0,1
"TK Curran","BB Sran",1,0,0
"TK Curran","BCJ Cutting",6,1,0
"TK Curran","C Sakariya",3,0,0
"TK Curran","CH Morris",5,1,0
"TK Curran","CV Varun",12,0,0
"TK Curran","DJ Bravo",2,0,0
"TK Curran","DL Chahar",4,0,0
"TK Curran","HH Pandya",3,1,0
"TK Curran","JJ Bumrah",3,0,0
"TK Curran","JL Pattinson",2,0,0
"TK Curran","KA Pollard",6,1,0
"TK Curran","KH Pandya",5,0,0
"TK Curran","KL Nagarkoti",3,0,0
"TK Curran","Kuldeep Yadav",5,1,0
"TK Curran","L Ngidi",1,0,0
"TK Curran","M Ashwin",1,1,0
"TK Curran","M Markande",2,1,0
"TK Curran","MJ McClenaghan",1,0,0
"TK Curran","Mustafizur Rahman",6,1,0
"TK Curran","R Tewatia",5,0,0
"TK Curran","RD Chahar",6,0,0
"TK Curran","Shivam Mavi",4,0,0
"TK Curran","SM Curran",4,1,0
"TK Curran","SP Narine",12,1,3
"TK Curran","SR Watson",1,0,0
"TL Seifert","Arshdeep Singh",1,0,0
"TL Seifert","Basil Thampi",2,0,0
"TL Seifert","DR Sams",5,2,0
"TL Seifert","JJ Bumrah",6,2,0
"TL Seifert","Mohammed Shami",8,0,0
"TL Suman","A Kumble",19,2,1
"TL Suman","A Mishra",14,0,0
"TL Suman","A Nehra",12,4,0
"TL Suman","A Singh",6,0,0
"TL Suman","AA Chavan",8,0,1
"TL Suman","AB Agarkar",7,2,0
"TL Suman","AC Thomas",5,2,1
"TL Suman","AD Mathews",4,1,0
"TL Suman","Ankit Sharma",5,0,0
"TL Suman","AS Raut",1,0,0
"TL Suman","Azhar Mahmood",3,0,0
"TL Suman","B Akhil",1,0,0
"TL Suman","B Lee",3,1,0
"TL Suman","Bipul Sharma",4,0,0
"TL Suman","BJ Hodge",6,0,1
"TL Suman","CH Gayle",4,0,1
"TL Suman","CK Langeveldt",4,0,0
"TL Suman","DE Bollinger",4,1,0
"TL Suman","DJ Bravo",9,0,1
"TL Suman","DL Vettori",3,0,0
"TL Suman","DP Nannes",14,1,0
"TL Suman","DS Kulkarni",7,1,0
"TL Suman","DT Christian",7,0,1
"TL Suman","DW Steyn",19,3,0
"TL Suman","Harbhajan Singh",20,2,2
"TL Suman","I Sharma",17,1,0
"TL Suman","IK Pathan",11,0,2
"TL Suman","Iqbal Abdulla",3,0,0
"TL Suman","J Theron",8,1,1
"TL Suman","JD Ryder",3,0,1
"TL Suman","JE Taylor",3,0,1
"TL Suman","JH Kallis",16,0,0
"TL Suman","KA Pollard",6,0,0
"TL Suman","KV Sharma",2,0,0
"TL Suman","L Balaji",1,0,0
"TL Suman","M Kartik",7,0,0
"TL Suman","M Morkel",8,1,0
"TL Suman","M Muralitharan",5,0,0
"TL Suman","MC Henriques",14,3,0
"TL Suman","MG Johnson",3,2,0
"TL Suman","MM Patel",7,0,0
"TL Suman","NLTC Perera",5,1,0
"TL Suman","P Kumar",18,4,1
"TL Suman","PJ Sangwan",14,0,0
"TL Suman","PP Chawla",14,1,1
"TL Suman","PP Ojha",5,0,1
"TL Suman","R Ashwin",5,0,0
"TL Suman","R McLaren",5,0,0
"TL Suman","R Sharma",3,0,0
"TL Suman","R Vinay Kumar",16,1,1
"TL Suman","RA Jadeja",7,0,0
"TL Suman","RE van der Merwe",3,0,0
"TL Suman","RP Singh",3,0,0
"TL Suman","S Sreesanth",7,1,0
"TL Suman","S Tyagi",10,3,1
"TL Suman","SB Jakati",16,1,0
"TL Suman","Shakib Al Hasan",5,0,0
"TL Suman","SJ Srivastava",17,2,0
"TL Suman","SK Raina",16,3,1
"TL Suman","SK Trivedi",12,2,0
"TL Suman","SK Warne",17,1,1
"TL Suman","SL Malinga",12,1,0
"TL Suman","SM Harwood",7,1,0
"TL Suman","SR Watson",2,1,0
"TL Suman","T Thushara",13,1,0
"TL Suman","TM Dilshan",7,1,1
"TL Suman","UT Yadav",6,0,1
"TL Suman","V Kohli",3,0,0
"TL Suman","YK Pathan",5,0,1
"TL Suman","Yuvraj Singh",15,2,2
"TM Dilshan","A Ashish Reddy",14,1,1
"TM Dilshan","A Chandila",10,1,0
"TM Dilshan","A Flintoff",4,1,1
"TM Dilshan","A Kumble",11,1,0
"TM Dilshan","A Mishra",13,1,0
"TM Dilshan","A Nehra",1,0,0
"TM Dilshan","A Singh",4,0,0
"TM Dilshan","A Symonds",15,3,0
"TM Dilshan","AB Agarkar",8,4,0
"TM Dilshan","AB Dinda",21,4,0
"TM Dilshan","AC Thomas",12,1,0
"TM Dilshan","AD Mascarenhas",7,1,0
"TM Dilshan","AD Mathews",11,1,0
"TM Dilshan","AG Murtaza",10,1,0
"TM Dilshan","AJ Finch",1,0,0
"TM Dilshan","Anand Rajan",8,1,0
"TM Dilshan","B Akhil",3,1,0
"TM Dilshan","B Kumar",25,1,0
"TM Dilshan","BJ Hodge",4,0,0
"TM Dilshan","DP Vijaykumar",3,0,1
"TM Dilshan","DR Smith",12,1,1
"TM Dilshan","DW Steyn",24,1,0
"TM Dilshan","FH Edwards",10,2,1
"TM Dilshan","GB Hogg",16,3,0
"TM Dilshan","GH Vihari",2,0,0
"TM Dilshan","Harbhajan Singh",36,4,1
"TM Dilshan","Harmeet Singh",12,2,0
"TM Dilshan","I Sharma",17,1,1
"TM Dilshan","IC Pandey",4,2,0
"TM Dilshan","IK Pathan",5,2,0
"TM Dilshan","Iqbal Abdulla",4,1,0
"TM Dilshan","J Botha",20,2,0
"TM Dilshan","JA Morkel",14,3,0
"TM Dilshan","JD Unadkat",4,0,0
"TM Dilshan","JE Taylor",10,2,0
"TM Dilshan","JEC Franklin",2,0,0
"TM Dilshan","JH Kallis",6,0,1
"TM Dilshan","Joginder Sharma",9,2,0
"TM Dilshan","JP Duminy",11,0,0
"TM Dilshan","JP Faulkner",10,2,0
"TM Dilshan","K Upadhyay",7,3,0
"TM Dilshan","KA Pollard",29,2,1
"TM Dilshan","Kamran Khan",2,0,0
"TM Dilshan","KK Cooper",13,2,0
"TM Dilshan","KP Appanna",12,1,0
"TM Dilshan","L Balaji",20,4,0
"TM Dilshan","LJ Wright",6,0,0
"TM Dilshan","M Kartik",12,0,0
"TM Dilshan","M Muralitharan",11,1,0
"TM Dilshan","MC Henriques",7,1,0
"TM Dilshan","MG Johnson",11,1,0
"TM Dilshan","MK Tiwary",1,0,0
"TM Dilshan","MM Patel",40,3,0
"TM Dilshan","MR Marsh",6,1,0
"TM Dilshan","MS Gony",6,0,1
"TM Dilshan","P Kumar",5,2,0
"TM Dilshan","P Parameswaran",3,0,0
"TM Dilshan","Pankaj Singh",22,4,1
"TM Dilshan","PP Ojha",23,3,0
"TM Dilshan","R Ashwin",3,0,0
"TM Dilshan","R Bhatia",5,0,0
"TM Dilshan","R Sharma",16,1,1
"TM Dilshan","R Vinay Kumar",11,3,0
"TM Dilshan","RA Jadeja",16,2,0
"TM Dilshan","RG Sharma",14,0,0
"TM Dilshan","RJ Harris",6,2,0
"TM Dilshan","RP Singh",48,5,1
"TM Dilshan","RR Powar",15,4,1
"TM Dilshan","RR Raje",2,2,0
"TM Dilshan","S Dhawan",5,2,0
"TM Dilshan","S Sreesanth",16,3,0
"TM Dilshan","S Tyagi",7,0,1
"TM Dilshan","SB Jakati",5,0,0
"TM Dilshan","SC Ganguly",5,1,0
"TM Dilshan","Shakib Al Hasan",4,1,0
"TM Dilshan","Shoaib Ahmed",13,4,1
"TM Dilshan","Shoaib Akhtar",3,1,0
"TM Dilshan","SK Trivedi",32,6,3
"TM Dilshan","SK Warne",17,2,0
"TM Dilshan","SL Malinga",51,6,3
"TM Dilshan","SR Watson",14,3,0
"TM Dilshan","ST Jayasuriya",2,0,0
"TM Dilshan","SW Tait",4,1,0
"TM Dilshan","V Pratap Singh",10,2,1
"TM Dilshan","VRV Singh",4,1,0
"TM Dilshan","WPUJC Vaas",7,2,0
"TM Dilshan","Y Venugopal Rao",7,1,1
"TM Dilshan","YK Pathan",15,2,0
"TM Dilshan","Z Khan",5,1,0
"TM Head","A Nehra",2,0,0
"TM Head","A Zampa",1,0,0
"TM Head","AB Dinda",1,0,0
"TM Head","AJ Tye",2,0,0
"TM Head","AS Rajpoot",13,1,1
"TM Head","Basil Thampi",8,2,0
"TM Head","BCJ Cutting",2,0,0
"TM Head","C de Grandhomme",4,0,0
"TM Head","CR Woakes",8,0,1
"TM Head","DJ Hooda",2,0,0
"TM Head","DL Chahar",4,0,0
"TM Head","DS Kulkarni",1,0,0
"TM Head","HH Pandya",5,0,1
"TM Head","JJ Bumrah",8,1,0
"TM Head","KH Pandya",11,1,0
"TM Head","KV Sharma",4,0,0
"TM Head","MC Henriques",7,1,0
"TM Head","MJ McClenaghan",7,1,1
"TM Head","MM Sharma",1,0,0
"TM Head","PP Chawla",7,0,0
"TM Head","R Ashwin",2,0,0
"TM Head","RA Jadeja",4,0,0
"TM Head","Rashid Khan",9,2,0
"TM Head","RP Singh",5,0,0
"TM Head","S Kaushik",2,0,1
"TM Head","S Nadeem",2,0,0
"TM Head","Sandeep Sharma",7,1,0
"TM Head","SL Malinga",2,0,0
"TM Head","SP Narine",9,0,1
"TM Head","UT Yadav",7,2,2
"TM Srivastava","GD McGrath",3,0,0
"TM Srivastava","Umar Gul",1,0,0
"TM Srivastava","VY Mahesh",6,0,0
"TR Birt","A Mishra",1,0,0
"TR Birt","B Akhil",2,0,0
"TR Birt","DT Christian",8,0,0
"TR Birt","Iqbal Abdulla",6,0,0
"TR Birt","P Kumar",4,0,1
"TR Birt","P Parameswaran",4,2,0
"TR Birt","PP Chawla",4,1,0
"TR Birt","R Vinay Kumar",11,4,1
"TR Birt","RA Jadeja",3,0,0
"TR Birt","RJ Harris",3,1,0
"TR Birt","RR Powar",4,0,0
"TR Birt","S Sreesanth",4,1,0
"TR Birt","YK Pathan",5,0,0
"TS Mills","B Kumar",3,0,1
"TS Mills","C de Grandhomme",4,0,0
"TS Mills","CR Woakes",1,0,0
"TU Deshpande","JO Holder",4,1,1
"TU Deshpande","LH Ferguson",2,0,0
"TU Deshpande","Sandeep Sharma",2,0,0
"TU Deshpande","T Natarajan",3,1,0
"UA Birla","JH Kallis",2,0,0
"UA Birla","L Balaji",7,0,0
"UA Birla","SP Narine",5,1,0
"UBT Chand","A Mishra",8,2,0
"UBT Chand","AB Dinda",7,1,0
"UBT Chand","AN Ahmed",1,0,0
"UBT Chand","Ankit Sharma",3,1,0
"UBT Chand","Azhar Mahmood",9,0,0
"UBT Chand","B Lee",9,0,0
"UBT Chand","CH Gayle",1,0,0
"UBT Chand","D Wiese",10,4,0
"UBT Chand","DJ Hooda",3,0,0
"UBT Chand","DJ Muthuswami",3,0,0
"UBT Chand","DJG Sammy",1,0,0
"UBT Chand","DS Kulkarni",4,0,0
"UBT Chand","DW Steyn",5,2,0
"UBT Chand","I Sharma",7,1,0
"UBT Chand","Iqbal Abdulla",12,2,1
"UBT Chand","J Syed Mohammad",2,1,0
"UBT Chand","JD Unadkat",8,1,0
"UBT Chand","JH Kallis",10,3,0
"UBT Chand","JJ Bumrah",4,0,0
"UBT Chand","JO Holder",2,0,0
"UBT Chand","K Santokie",3,0,0
"UBT Chand","KV Sharma",3,0,0
"UBT Chand","L Balaji",7,0,0
"UBT Chand","LJ Wright",3,0,0
"UBT Chand","M Kartik",12,1,0
"UBT Chand","MC Henriques",3,0,1
"UBT Chand","MM Sharma",15,2,1
"UBT Chand","NLTC Perera",9,1,0
"UBT Chand","P Awana",6,0,1
"UBT Chand","P Kumar",16,0,2
"UBT Chand","PP Chawla",1,0,0
"UBT Chand","PV Tambe",4,0,0
"UBT Chand","R Bhatia",4,1,0
"UBT Chand","R Rampaul",1,0,0
"UBT Chand","R Sharma",5,1,0
"UBT Chand","R Vinay Kumar",13,1,1
"UBT Chand","RJ Harris",2,0,0
"UBT Chand","S Badree",11,0,1
"UBT Chand","S Nadeem",5,0,0
"UBT Chand","S Sreesanth",9,2,0
"UBT Chand","SK Trivedi",2,0,0
"UBT Chand","SP Narine",10,0,0
"UBT Chand","SR Watson",5,0,0
"UBT Chand","STR Binny",3,0,0
"UBT Chand","TG Southee",8,1,0
"UBT Chand","TM Dilshan",2,0,0
"UBT Chand","YS Chahal",16,2,1
"UBT Chand","Yuvraj Singh",3,0,0
"UBT Chand","Z Khan",5,2,0
"Umar Gul","JR Hopes",3,0,2
"Umar Gul","P Kumar",2,0,1
"Umar Gul","PP Chawla",2,0,0
"Umar Gul","S Sreesanth",5,1,1
"Umar Gul","SK Trivedi",1,0,0
"Umar Gul","Sohail Tanvir",4,0,1
"Umar Gul","SR Watson",1,0,0
"UT Khawaja","A Mishra",6,0,0
"UT Khawaja","A Nehra",5,2,0
"UT Khawaja","AD Russell",5,1,0
"UT Khawaja","AR Patel",2,0,0
"UT Khawaja","B Kumar",3,0,0
"UT Khawaja","CR Brathwaite",5,1,0
"UT Khawaja","Gurkeerat Singh",5,0,0
"UT Khawaja","J Yadav",11,0,1
"UT Khawaja","KJ Abbott",4,0,0
"UT Khawaja","M Morkel",10,2,0
"UT Khawaja","MM Sharma",7,0,1
"UT Khawaja","Mohammed Shami",5,1,0
"UT Khawaja","NM Coulter-Nile",3,1,0
"UT Khawaja","Parvez Rasool",5,1,1
"UT Khawaja","R Dhawan",7,1,0
"UT Khawaja","Sandeep Sharma",6,0,0
"UT Khawaja","Shakib Al Hasan",2,0,0
"UT Khawaja","STR Binny",1,1,0
"UT Khawaja","Z Khan",10,3,0
"UT Yadav","A Symonds",2,0,0
"UT Yadav","AB Dinda",3,0,0
"UT Yadav","AD Mathews",3,0,0
"UT Yadav","AS Joseph",3,0,0
"UT Yadav","B Kumar",3,0,0
"UT Yadav","BA Stokes",2,0,0
"UT Yadav","CH Morris",3,0,0
"UT Yadav","DJ Bravo",10,0,0
"UT Yadav","DJ Willey",4,0,0
"UT Yadav","DW Steyn",9,0,0
"UT Yadav","HH Pandya",3,0,0
"UT Yadav","HV Patel",3,0,0
"UT Yadav","Imran Tahir",5,0,0
"UT Yadav","J Suchith",1,0,0
"UT Yadav","JA Morkel",7,0,1
"UT Yadav","JD Unadkat",1,1,0
"UT Yadav","JJ Bumrah",3,0,0
"UT Yadav","JP Faulkner",6,3,1
"UT Yadav","KA Pollard",6,2,0
"UT Yadav","KK Ahmed",2,0,0
"UT Yadav","L Balaji",3,0,0
"UT Yadav","LH Ferguson",4,0,1
"UT Yadav","M Prasidh Krishna",4,0,0
"UT Yadav","MJ McClenaghan",2,0,0
"UT Yadav","MM Sharma",2,0,0
"UT Yadav","Mohammad Nabi",2,2,0
"UT Yadav","Mohammed Shami",2,0,0
"UT Yadav","Mohammed Siraj",3,1,0
"UT Yadav","NLTC Perera",3,1,1
"UT Yadav","PWH de Silva",1,0,0
"UT Yadav","Rashid Khan",4,1,0
"UT Yadav","Sandeep Sharma",6,0,1
"UT Yadav","SB Jakati",1,0,0
"UT Yadav","SL Malinga",5,0,0
"UT Yadav","SP Narine",1,0,0
"UT Yadav","SR Watson",5,1,0
"UT Yadav","TA Boult",5,1,2
"UT Yadav","TG Southee",1,0,0
"UT Yadav","TS Mills",4,0,0
"UT Yadav","V Shankar",5,1,0
"UT Yadav","WPUJC Vaas",2,0,0
"UT Yadav","Z Khan",2,0,0
"V Kohli","A Ashish Reddy",15,3,0
"V Kohli","A Chandila",15,1,0
"V Kohli","A Flintoff",4,0,0
"V Kohli","A Mishra",93,13,6
"V Kohli","A Nehra",57,7,2
"V Kohli","A Nortje",12,1,0
"V Kohli","A Singh",6,2,0
"V Kohli","A Symonds",11,2,2
"V Kohli","A Zampa",13,3,2
"V Kohli","AB Dinda",30,3,2
"V Kohli","AB McDonald",6,2,1
"V Kohli","Abhishek Sharma",2,0,0
"V Kohli","AC Thomas",5,0,0
"V Kohli","AD Mathews",13,0,0
"V Kohli","AD Russell",54,4,4
"V Kohli","AF Milne",9,1,1
"V Kohli","AG Murtaza",1,0,0
"V Kohli","AJ Tye",36,5,1
"V Kohli","AK Markram",3,1,0
"V Kohli","AM Nayar",9,2,1
"V Kohli","Anand Rajan",2,0,0
"V Kohli","Ankit Sharma",27,2,0
"V Kohli","Anureet Singh",16,3,1
"V Kohli","AR Patel",59,4,2
"V Kohli","Arshdeep Singh",14,4,0
"V Kohli","AS Joseph",9,2,0
"V Kohli","AS Rajpoot",18,4,1
"V Kohli","Avesh Khan",11,1,0
"V Kohli","Azhar Mahmood",11,0,0
"V Kohli","B Kumar",64,11,1
"V Kohli","B Laughlin",2,0,0
"V Kohli","B Lee",16,3,0
