"bowler1","batsman1","balls","runsConceded","ER"
"SB Jakati","MS Bisla",16,17,6.375
"SB Jakati","NV Ojha",22,50,13.6363636363636
"SB Jakati","PJ Sangwan",3,0,0
"SB Jakati","R Dravid",29,30,6.20689655172414
"SB Jakati","R Sathish",6,3,3
"SB Jakati","RG Sharma",22,28,7.63636363636364
"SB Jakati","RJ Harris",8,14,10.5
"SB Jakati","RV Uthappa",11,15,8.18181818181818
"SB Jakati","S Dhawan",22,27,7.36363636363636
"SB Jakati","S Sohal",3,5,10
"SB Jakati","SA Yadav",5,9,10.8
"SB Jakati","SC Ganguly",4,2,3
"SB Jakati","SR Tendulkar",42,51,7.28571428571429
"SB Jakati","SR Watson",11,13,7.09090909090909
"SB Jakati","SS Tiwary",16,16,6
"SB Jakati","Sunny Gupta",1,0,0
"SB Jakati","TL Suman",16,13,4.875
"SB Jakati","TM Dilshan",5,4,4.8
"SB Jakati","V Kohli",57,74,7.78947368421053
"SB Jakati","WP Saha",2,1,3
"SB Jakati","Y Venugopal Rao",24,33,8.25
"SB Jakati","YK Pathan",30,28,5.6
"SB Joshi","GC Smith",9,14,9.33333333333333
"SB Styris","BJ Hodge",10,19,11.4
"SB Styris","KV Sharma",3,1,2
"SB Styris","MC Henriques",3,1,2
"SB Styris","P Kumar",3,6,12
"SB Styris","R Dravid",17,25,8.82352941176471
"SB Styris","RV Uthappa",2,0,0
"SB Styris","SE Marsh",12,7,3.5
"SB Styris","SP Fleming",3,1,2
"SB Wagh","JEC Franklin",2,0,0
"SB Wagh","KD Karthik",7,0,0
"SB Wagh","ML Hayden",5,12,14.4
"SB Wagh","PP Chawla",1,0,0
"SB Wagh","SE Marsh",7,6,5.14285714285714
"SC Ganguly","AA Noffke",4,7,10.5
"SC Ganguly","IK Pathan",8,10,7.5
"SC Ganguly","KP Pietersen",4,2,3
"SC Ganguly","LRPL Taylor",6,8,8
"SC Ganguly","MV Boucher",14,6,2.57142857142857
"SC Ganguly","R Dravid",9,10,6.66666666666667
"SC Ganguly","RS Bopara",2,1,3
"SC Ganguly","SB Bangar",2,1,3
"SC Ganguly","SB Styris",6,2,2
"SC Ganguly","SR Watson",4,6,9
"SC Ganguly","Z Khan",4,1,1.5
"SC Kuggeleijn","KL Rahul",5,5,6
"SC Kuggeleijn","SN Khan",16,27,10.125
"SE Bond","AJ Finch",2,0,0
"SE Bond","AP Tare",3,1,2
"SE Bond","FY Fazal",9,11,7.33333333333333
"SE Bond","HH Gibbs",11,10,5.45454545454545
"SE Bond","IK Pathan",4,7,10.5
"SE Bond","KC Sangakkara",1,0,0
"SE Bond","RS Bopara",2,0,0
"SE Bond","S Dhawan",17,24,8.47058823529412
"SE Bond","SK Warne",4,2,3
"SE Rutherford","AB de Villiers",2,1,3
"Shahbaz Ahmed","Abdul Samad",2,0,0
"Shahbaz Ahmed","DJ Hooda",21,24,6.85714285714286
"Shahbaz Ahmed","HH Pandya",3,2,4
"Shahbaz Ahmed","JM Bairstow",7,3,2.57142857142857
"Shahbaz Ahmed","KL Rahul",31,33,6.38709677419355
"Shahbaz Ahmed","MK Pandey",8,9,6.75
"Shahbaz Ahmed","R Tewatia",3,2,4
"Shahbaz Ahmed","RD Gaikwad",4,2,3
"Shahbaz Ahmed","S Dhawan",9,10,6.66666666666667
"Shahbaz Ahmed","Shubman Gill",11,14,7.63636363636364
"Shahbaz Ahmed","SS Iyer",5,4,4.8
"Shahbaz Ahmed","SV Samson",9,22,14.6666666666667
"Shahid Afridi","DJ Thornely",7,3,2.57142857142857
"Shahid Afridi","GC Smith",23,26,6.78260869565217
"Shahid Afridi","M Kaif",3,2,4
"Shahid Afridi","Misbah-ul-Haq",1,0,0
"Shahid Afridi","RV Uthappa",10,8,4.8
"Shahid Afridi","S Badrinath",2,0,0
"Shahid Afridi","SR Tendulkar",3,1,2
"Shahid Afridi","SR Watson",3,2,4
"Shahid Afridi","ST Jayasuriya",1,0,0
"Shakib Al Hasan","A Singh",2,0,0
"Shakib Al Hasan","Abhishek Sharma",4,2,3
"Shakib Al Hasan","AG Paunikar",3,5,10
"Shakib Al Hasan","AJ Finch",14,36,15.4285714285714
"Shakib Al Hasan","AM Rahane",50,54,6.48
"Shakib Al Hasan","AP Majumdar",7,4,3.42857142857143
"Shakib Al Hasan","AP Tare",10,4,2.4
"Shakib Al Hasan","AT Rayudu",56,82,8.78571428571429
"Shakib Al Hasan","AT Rayudu",56,82,8.78571428571429
"Shakib Al Hasan","BB McCullum",30,33,6.6
"Shakib Al Hasan","CA Lynn",29,20,4.13793103448276
"Shakib Al Hasan","CH Gayle",23,47,12.2608695652174
"Shakib Al Hasan","CJ Ferguson",8,5,3.75
"Shakib Al Hasan","DA Warner",13,19,8.76923076923077
"Shakib Al Hasan","DJG Sammy",13,19,8.76923076923077
"Shakib Al Hasan","DR Smith",19,31,9.78947368421053
"Shakib Al Hasan","F du Plessis",25,35,8.4
"Shakib Al Hasan","GJ Bailey",17,24,8.47058823529412
"Shakib Al Hasan","HV Patel",10,12,7.2
"Shakib Al Hasan","JJ Roy",3,1,2
"Shakib Al Hasan","KA Pollard",32,39,7.3125
"Shakib Al Hasan","KD Karthik",25,26,6.24
"Shakib Al Hasan","KH Pandya",12,16,8
"Shakib Al Hasan","KK Nair",22,28,7.63636363636364
"Shakib Al Hasan","KM Jadhav",3,2,4
"Shakib Al Hasan","KP Pietersen",7,1,0.857142857142857
"Shakib Al Hasan","KS Williamson",6,6,6
"Shakib Al Hasan","LMP Simmons",10,14,8.4
"Shakib Al Hasan","MA Agarwal",7,13,11.1428571428571
"Shakib Al Hasan","Mandeep Singh",12,12,6
"Shakib Al Hasan","N Rana",8,14,10.5
"Shakib Al Hasan","NV Ojha",11,19,10.3636363636364
"Shakib Al Hasan","PA Patel",10,15,9
"Shakib Al Hasan","PP Shaw",20,31,9.3
"Shakib Al Hasan","R Dhawan",9,11,7.33333333333333
"Shakib Al Hasan","R Dravid",10,7,4.2
"Shakib Al Hasan","R Vinay Kumar",12,9,4.5
"Shakib Al Hasan","RA Tripathi",7,6,5.14285714285714
"Shakib Al Hasan","RG Sharma",72,93,7.75
"Shakib Al Hasan","S Anirudha",2,1,3
"Shakib Al Hasan","S Dhawan",20,25,7.5
"Shakib Al Hasan","SA Yadav",31,28,5.41935483870968
"Shakib Al Hasan","SC Ganguly",8,6,4.5
"Shakib Al Hasan","SK Raina",44,49,6.68181818181818
"Shakib Al Hasan","SP Goswami",8,4,3
"Shakib Al Hasan","SP Narine",10,21,12.6
"Shakib Al Hasan","SR Tendulkar",13,15,6.92307692307692
"Shakib Al Hasan","SR Watson",63,98,9.33333333333333
"Shakib Al Hasan","SV Samson",42,41,5.85714285714286
"Shakib Al Hasan","SW Tait",1,0,0
"Shakib Al Hasan","TL Suman",5,1,1.2
"Shakib Al Hasan","UT Khawaja",2,1,3
"Shakib Al Hasan","V Kohli",45,56,7.46666666666667
"Shakib Al Hasan","WP Saha",18,17,5.66666666666667
"Shakib Al Hasan","Y Venugopal Rao",13,10,4.61538461538461
"Shakib Al Hasan","YBK Jaiswal",3,0,0
"Shakib Al Hasan","Yuvraj Singh",8,4,3
"Shivam Mavi","Abdul Samad",4,7,10.5
"Shivam Mavi","C Munro",5,5,6
"Shivam Mavi","CH Gayle",14,11,4.71428571428571
"Shivam Mavi","DA Miller",6,1,1
"Shivam Mavi","DJ Hooda",13,15,6.92307692307692
"Shivam Mavi","F du Plessis",18,28,9.33333333333333
"Shivam Mavi","G Gambhir",2,1,3
"Shivam Mavi","GD Phillips",2,2,6
"Shivam Mavi","HV Patel",7,9,7.71428571428571
"Shivam Mavi","JC Buttler",43,62,8.65116279069767
"Shivam Mavi","JC Buttler",43,62,8.65116279069767
"Shivam Mavi","JJ Roy",6,2,2
"Shivam Mavi","K Gowtham",2,1,3
"Shivam Mavi","Kartik Tyagi",2,1,3
"Shivam Mavi","KK Nair",4,3,4.5
"Shivam Mavi","MP Stoinis",17,26,9.17647058823529
"Shivam Mavi","Q de Kock",13,16,7.38461538461539
"Shivam Mavi","R Tewatia",20,29,8.7
"Shivam Mavi","Rashid Khan",7,16,13.7142857142857
"Shivam Mavi","RG Sharma",17,20,7.05882352941176
"Shivam Mavi","S Dube",8,5,3.75
"Shivam Mavi","SS Iyer",27,74,16.4444444444444
"Shivam Mavi","SV Samson",27,36,8
"Shivam Mavi","YBK Jaiswal",11,9,4.90909090909091
"Shivam Mavi","YK Pathan",1,0,0
"Shivam Sharma","AJ Finch",7,2,1.71428571428571
"Shivam Sharma","DJ Hooda",3,4,8
"Shivam Sharma","JA Morkel",4,2,3
"Shivam Sharma","Yuvraj Singh",7,1,0.857142857142857
"Shoaib Ahmed","AB de Villiers",6,4,4
"Shoaib Ahmed","G Gambhir",5,8,9.6
"Shoaib Ahmed","KC Sangakkara",3,4,8
"Shoaib Ahmed","ML Hayden",6,9,9
"Shoaib Ahmed","Yuvraj Singh",2,1,3
"Shoaib Akhtar","AB de Villiers",9,4,2.66666666666667
"Shoaib Akhtar","G Gambhir",3,1,2
"Shoaib Akhtar","MK Tiwary",2,1,3
"Shoaib Akhtar","SR Tendulkar",3,0,0
"Shoaib Akhtar","V Sehwag",2,1,3
"Shoaib Malik","DJ Bravo",1,0,0
"Shoaib Malik","DPMD Jayawardene",3,2,4
"SJ Srivastava","AA Jhunjhunwala",3,1,2
"SJ Srivastava","AC Gilchrist",3,8,16
"SJ Srivastava","AT Rayudu",7,6,5.14285714285714
"SJ Srivastava","CH Gayle",12,9,4.5
"SJ Srivastava","CK Langeveldt",2,1,3
"SJ Srivastava","DA Warner",15,22,8.8
"SJ Srivastava","JH Kallis",1,0,0
"SJ Srivastava","Mandeep Singh",3,0,0
"SJ Srivastava","NV Ojha",15,30,12
"SJ Srivastava","OA Shah",1,1,6
"SJ Srivastava","PA Patel",12,14,7
"SJ Srivastava","SS Tiwary",8,11,8.25
"SJ Srivastava","YK Pathan",10,18,10.8
"SJ Srivastava","Yuvraj Singh",2,1,3
"SK Raina","A Singh",1,0,0
"SK Raina","AC Gilchrist",1,0,0
"SK Raina","AS Raut",4,7,10.5
"SK Raina","AT Rayudu",4,3,4.5
"SK Raina","B Lee",4,5,7.5
"SK Raina","CH Gayle",43,72,10.046511627907
"SK Raina","DA Warner",36,49,8.16666666666667
"SK Raina","EJG Morgan",9,3,2
"SK Raina","G Gambhir",29,26,5.37931034482759
"SK Raina","GC Smith",16,18,6.75
"SK Raina","GC Smith",16,18,6.75
"SK Raina","GH Vihari",3,1,2
"SK Raina","KC Sangakkara",13,12,5.53846153846154
"SK Raina","MK Tiwary",12,14,7
"SK Raina","NV Ojha",15,18,7.2
"SK Raina","PP Ojha",4,0,0
"SK Raina","RG Sharma",30,41,8.2
"SK Raina","RJ Quiney",5,2,2.4
"SK Raina","S Dhawan",31,32,6.19354838709677
"SK Raina","SK Warne",2,0,0
"SK Raina","SP Narine",1,0,0
"SK Raina","SR Tendulkar",7,5,4.28571428571429
"SK Raina","V Kohli",45,55,7.33333333333333
"SK Raina","VVS Laxman",3,2,4
"SK Raina","Yuvraj Singh",57,55,5.78947368421053
"SK Trivedi","A Mishra",17,16,5.64705882352941
"SK Trivedi","A Mukund",3,1,2
"SK Trivedi","A Symonds",21,44,12.5714285714286
"SK Trivedi","AB de Villiers",26,42,9.69230769230769
"SK Trivedi","AC Gilchrist",23,31,8.08695652173913
"SK Trivedi","B Chipli",7,5,4.28571428571429
"SK Trivedi","B Lee",2,0,0
"SK Trivedi","CA Lynn",2,1,3
"SK Trivedi","CA Pujara",12,10,5
"SK Trivedi","CL White",11,8,4.36363636363636
"SK Trivedi","DJ Bravo",5,2,2.4
"SK Trivedi","DJ Hussey",28,36,7.71428571428571
"SK Trivedi","DL Vettori",2,1,3
"SK Trivedi","DPMD Jayawardene",24,27,6.75
"SK Trivedi","DT Christian",7,3,2.57142857142857
"SK Trivedi","G Gambhir",35,36,6.17142857142857
"SK Trivedi","Gurkeerat Singh",11,9,4.90909090909091
"SK Trivedi","IK Pathan",12,5,2.5
"SK Trivedi","JH Kallis",30,38,7.6
"SK Trivedi","JP Duminy",28,30,6.42857142857143
"SK Trivedi","KC Sangakkara",15,23,9.2
"SK Trivedi","KD Karthik",26,35,8.07692307692308
"SK Trivedi","KM Jadhav",15,11,4.4
"SK Trivedi","LR Shukla",12,7,3.5
"SK Trivedi","M Manhas",9,13,8.66666666666667
"SK Trivedi","M Vijay",16,30,11.25
"SK Trivedi","MK Pandey",13,14,6.46153846153846
"SK Trivedi","MK Pandey",13,14,6.46153846153846
"SK Trivedi","MK Tiwary",13,18,8.30769230769231
"SK Trivedi","MS Dhoni",33,41,7.45454545454545
"SK Trivedi","NLTC Perera",2,1,3
"SK Trivedi","PA Reddy",6,6,6
"SK Trivedi","R Bhatia",8,13,9.75
"SK Trivedi","R Sharma",1,0,0
"SK Trivedi","RG Sharma",38,45,7.10526315789474
"SK Trivedi","RG Sharma",38,45,7.10526315789474
"SK Trivedi","RP Singh",4,2,3
"SK Trivedi","RV Gomez",1,0,0
"SK Trivedi","S Dhawan",39,47,7.23076923076923
"SK Trivedi","SC Ganguly",34,41,7.23529411764706
"SK Trivedi","SC Ganguly",34,41,7.23529411764706
"SK Trivedi","SK Raina",56,95,10.1785714285714
"SK Trivedi","SM Katich",3,4,8
"SK Trivedi","SPD Smith",14,21,9
"SK Trivedi","SR Tendulkar",48,63,7.875
"SK Trivedi","SS Tiwary",23,23,6
"SK Trivedi","ST Jayasuriya",13,17,7.84615384615385
"SK Trivedi","TL Suman",12,16,8
"SK Trivedi","V Kohli",28,33,7.07142857142857
"SK Trivedi","WP Saha",2,1,3
"SK Trivedi","Y Venugopal Rao",11,27,14.7272727272727
"SK Trivedi","YK Pathan",25,24,5.76
"SK Trivedi","Yuvraj Singh",38,47,7.42105263157895
"SK Trivedi","YV Takawale",12,12,6
"SK Warne","AA Bilakhia",3,1,2
"SK Warne","AB de Villiers",38,43,6.78947368421053
"SK Warne","AM Rahane",3,1,2
"SK Warne","Anirudh Singh",7,6,5.14285714285714
"SK Warne","B Akhil",4,1,1.5
"SK Warne","BJ Hodge",19,18,5.68421052631579
"SK Warne","CH Gayle",6,3,3
"SK Warne","DB Ravi Teja",1,0,0
"SK Warne","DR Smith",13,12,5.53846153846154
"SK Warne","DT Patil",7,6,5.14285714285714
"SK Warne","HH Gibbs",6,3,3
"SK Warne","IK Pathan",21,33,9.42857142857143
"SK Warne","IR Jaggi",9,8,5.33333333333333
"SK Warne","JP Duminy",22,22,6
"SK Warne","JR Hopes",6,4,4
"SK Warne","KC Sangakkara",12,18,9
"SK Warne","KD Karthik",35,36,6.17142857142857
"SK Warne","KM Jadhav",4,2,3
"SK Warne","M Vijay",24,28,7
"SK Warne","MF Maharoof",7,27,23.1428571428571
"SK Warne","ML Hayden",13,18,8.30769230769231
"SK Warne","MS Bisla",17,20,7.05882352941176
"SK Warne","MS Dhoni",16,12,4.5
"SK Warne","MV Boucher",7,3,2.57142857142857
"SK Warne","NV Ojha",2,0,0
"SK Warne","P Kumar",19,27,8.52631578947368
"SK Warne","PA Patel",22,25,6.81818181818182
"SK Warne","PC Valthaty",8,11,8.25
"SK Warne","PP Chawla",8,11,8.25
"SK Warne","RA Jadeja",8,4,3
"SK Warne","RG Sharma",52,52,6
"SK Warne","RG Sharma",52,52,6
"SK Warne","RJ Harris",2,1,3
"SK Warne","RV Uthappa",23,35,9.1304347826087
"SK Warne","S Badrinath",25,17,4.08
"SK Warne","SB Joshi",6,1,1
"SK Warne","SC Ganguly",37,42,6.81081081081081
"SK Warne","Shahid Afridi",2,0,0
"SK Warne","SK Raina",62,66,6.38709677419355
"SK Warne","SR Tendulkar",39,49,7.53846153846154
"SK Warne","ST Jayasuriya",7,7,6
"SK Warne","TM Dilshan",17,19,6.70588235294118
"SK Warne","UBT Chand",1,0,0
"SK Warne","V Kohli",19,10,3.15789473684211
"SK Warne","VVS Laxman",1,0,0
"SK Warne","Y Venugopal Rao",19,18,5.68421052631579
"SK Warne","Yashpal Singh",6,6,6
"SK Warne","Yuvraj Singh",34,47,8.29411764705882
"SK Warne","YV Takawale",4,2,3
"SK Warne","Z Khan",6,2,2
"SL Malinga","A Mishra",15,6,2.4
"SL Malinga","A Nehra",3,0,0
"SL Malinga","A Symonds",6,1,1
"SL Malinga","A Uniyal",1,0,0
"SL Malinga","AA Jhunjhunwala",6,3,3
"SL Malinga","AB de Villiers",64,128,12
"SL Malinga","AB Dinda",6,1,1
"SL Malinga","AC Gilchrist",32,36,6.75
"SL Malinga","AD Mascarenhas",5,6,7.2
"SL Malinga","AD Nath",2,1,3
"SL Malinga","AD Russell",13,27,12.4615384615385
"SL Malinga","AJ Finch",21,14,4
"SL Malinga","AM Nayar",8,7,5.25
"SL Malinga","AR Patel",16,27,10.125
"SL Malinga","AS Rajpoot",3,0,0
"SL Malinga","AUK Pathan",2,0,0
"SL Malinga","Azhar Mahmood",12,21,10.5
"SL Malinga","B Lee",3,4,8
"SL Malinga","BAW Mendis",1,0,0
"SL Malinga","BB McCullum",65,87,8.03076923076923
"SL Malinga","Bipul Sharma",5,6,7.2
"SL Malinga","BJ Hodge",33,40,7.27272727272727
"SL Malinga","CA Ingram",1,0,0
"SL Malinga","CH Gayle",74,59,4.78378378378378
"SL Malinga","CH Morris",4,2,3
"SL Malinga","CJ Anderson",5,4,4.8
"SL Malinga","CL White",17,18,6.35294117647059
"SL Malinga","CR Woakes",4,3,4.5
"SL Malinga","DA Miller",17,11,3.88235294117647
"SL Malinga","DA Warner",56,77,8.25
"SL Malinga","DB Das",3,0,0
"SL Malinga","DB Ravi Teja",12,10,5
"SL Malinga","DE Bollinger",3,1,2
"SL Malinga","DH Yagnik",15,26,10.4
"SL Malinga","DJ Bravo",27,47,10.4444444444444
"SL Malinga","DJ Hooda",2,0,0
"SL Malinga","DPMD Jayawardene",40,58,8.7
"SL Malinga","DR Smith",28,23,4.92857142857143
"SL Malinga","DW Steyn",11,4,2.18181818181818
"SL Malinga","F du Plessis",35,25,4.28571428571429
"SL Malinga","FH Edwards",2,0,0
"SL Malinga","G Gambhir",44,42,5.72727272727273
"SL Malinga","GH Vihari",16,18,6.75
"SL Malinga","Gurkeerat Singh",1,0,0
"SL Malinga","Harbhajan Singh",2,0,0
"SL Malinga","IK Pathan",18,21,7
"SL Malinga","J Botha",9,14,9.33333333333333
"SL Malinga","JH Kallis",64,84,7.875
"SL Malinga","JH Kallis",64,84,7.875
"SL Malinga","JP Duminy",24,13,3.25
"SL Malinga","K Goel",11,9,4.90909090909091
"SL Malinga","K Goel",11,9,4.90909090909091
"SL Malinga","KC Sangakkara",22,19,5.18181818181818
"SL Malinga","KD Karthik",19,18,5.68421052631579
"SL Malinga","KL Rahul",16,19,7.125
"SL Malinga","KM Jadhav",20,27,8.1
"SL Malinga","KV Sharma",6,2,2
"SL Malinga","L Balaji",1,0,0
"SL Malinga","LRPL Taylor",15,6,2.4
"SL Malinga","M Kartik",7,4,3.42857142857143
"SL Malinga","M Manhas",6,4,4
"SL Malinga","M Morkel",7,9,7.71428571428571
"SL Malinga","M Vijay",43,45,6.27906976744186
"SL Malinga","MA Agarwal",11,15,8.18181818181818
"SL Malinga","MA Starc",3,4,8
"SL Malinga","Mandeep Singh",10,10,6
"SL Malinga","MC Juneja",9,7,4.66666666666667
"SL Malinga","MD Mishra",1,0,0
"SL Malinga","MEK Hussey",37,41,6.64864864864865
"SL Malinga","MJ Lumb",2,0,0
"SL Malinga","MJ Santner",5,14,16.8
"SL Malinga","MK Pandey",51,60,7.05882352941176
"SL Malinga","MK Tiwary",30,20,4
"SL Malinga","MM Ali",5,3,3.6
"SL Malinga","MM Sharma",5,2,2.4
"SL Malinga","MN Samuels",2,2,6
"SL Malinga","MP Stoinis",2,0,0
"SL Malinga","MS Bisla",12,11,5.5
"SL Malinga","MS Dhoni",61,86,8.45901639344262
"SL Malinga","N Rana",6,9,9
"SL Malinga","NJ Maddinson",4,4,6
"SL Malinga","OA Shah",15,19,7.6
"SL Malinga","P Kumar",13,13,6
"SL Malinga","P Negi",16,19,7.125
"SL Malinga","PA Patel",27,25,5.55555555555556
"SL Malinga","PP Chawla",19,13,4.10526315789474
"SL Malinga","PP Ojha",4,2,3
"SL Malinga","R Ashwin",12,17,8.5
"SL Malinga","R Bhatia",13,13,6
"SL Malinga","R Dhawan",3,5,10
"SL Malinga","R McLaren",1,0,0
"SL Malinga","R Vinay Kumar",11,9,4.90909090909091
"SL Malinga","RA Jadeja",30,29,5.8
"SL Malinga","RG Sharma",5,4,4.8
"SL Malinga","RJ Quiney",4,2,3
"SL Malinga","RP Singh",5,1,1.2
"SL Malinga","RR Rossouw",5,12,14.4
"SL Malinga","RV Uthappa",81,82,6.07407407407407
"SL Malinga","S Badrinath",37,42,6.81081081081081
"SL Malinga","S Dhawan",69,85,7.39130434782609
"SL Malinga","S Randiv",4,2,3
"SL Malinga","SA Yadav",10,15,9
"SL Malinga","SB Wagh",2,2,6
"SL Malinga","SC Ganguly",9,9,6
"SL Malinga","SE Marsh",32,34,6.375
"SL Malinga","Shakib Al Hasan",17,16,5.64705882352941
"SL Malinga","SK Raina",56,70,7.5
"SL Malinga","SN Thakur",3,2,4
"SL Malinga","SPD Smith",50,74,8.88
"SL Malinga","SR Watson",64,114,10.6875
"SL Malinga","SS Iyer",16,12,4.5
"SL Malinga","SV Samson",13,16,7.38461538461539
"SL Malinga","TM Dilshan",51,65,7.64705882352941
"SL Malinga","UBT Chand",2,0,0
"SL Malinga","V Pratap Singh",1,0,0
"SL Malinga","V Sehwag",39,45,6.92307692307692
"SL Malinga","V Shankar",6,5,5
"SL Malinga","WA Mota",2,0,0
"SL Malinga","WD Parnell",9,2,1.33333333333333
"SL Malinga","WP Saha",35,44,7.54285714285714
"SL Malinga","Y Nagar",1,0,0
"SL Malinga","Y Venugopal Rao",10,9,5.4
"SL Malinga","Yuvraj Singh",31,41,7.93548387096774
"SM Boland","CR Brathwaite",3,6,12
"SM Boland","JP Duminy",3,2,4
"SM Boland","SV Samson",7,8,6.85714285714286
"SM Curran","AD Russell",12,20,10
"SM Curran","AJ Finch",4,3,4.5
"SM Curran","AT Carey",3,1,2
"SM Curran","CA Ingram",2,1,3
"SM Curran","DA Warner",34,27,4.76470588235294
"SM Curran","EJG Morgan",4,6,9
"SM Curran","F du Plessis",14,29,12.4285714285714
"SM Curran","HH Pandya",6,15,15
"SM Curran","HV Patel",3,1,2
"SM Curran","JDS Neesham",1,0,0
"SM Curran","JM Bairstow",5,7,8.4
"SM Curran","K Rabada",1,0,0
"SM Curran","KA Pollard",24,55,13.75
"SM Curran","KD Karthik",25,61,14.64
"SM Curran","KH Pandya",1,0,0
"SM Curran","M Shahrukh Khan",2,1,3
"SM Curran","M Vohra",7,9,7.71428571428571
"SM Curran","MK Pandey",22,29,7.90909090909091
"SM Curran","MM Ali",1,0,0
"SM Curran","PJ Cummins",14,41,17.5714285714286
"SM Curran","Q de Kock",15,12,4.8
"SM Curran","R Parag",4,6,9
"SM Curran","R Tewatia",2,1,3
"SM Curran","S Lamichhane",1,0,0
"SM Curran","SA Yadav",6,7,7
"SM Curran","SK Raina",4,2,3
"SM Curran","SPD Smith",18,20,6.66666666666667
"SM Curran","SR Watson",13,9,4.15384615384615
"SM Curran","SV Samson",15,20,8
"SM Curran","V Kohli",32,49,9.1875
"SM Curran","Washington Sundar",7,2,1.71428571428571
"SM Harwood","AA Bilakhia",1,0,0
"SM Harwood","DPMD Jayawardene",4,6,9
"SM Harwood","DR Smith",5,5,6
"SM Pollock","BB McCullum",2,1,3
"SM Pollock","DJ Hussey",6,9,9
"SM Pollock","GC Smith",6,2,2
"SM Pollock","KD Karthik",8,7,5.25
"SM Pollock","Mohammad Hafeez",8,3,2.25
"SM Pollock","S Dhawan",8,6,4.5
"SM Pollock","S Vidyut",5,4,4.8
"SM Pollock","Salman Butt",8,8,6
"SM Pollock","SC Ganguly",7,5,4.28571428571429
"SM Pollock","SC Ganguly",7,5,4.28571428571429
"SM Pollock","Shoaib Malik",1,0,0
"SM Pollock","Yuvraj Singh",4,11,16.5
"SMSM Senanayake","A Ashish Reddy",4,3,4.5
"SMSM Senanayake","AC Gilchrist",16,18,6.75
"SMSM Senanayake","AM Rahane",4,1,1.5
"SMSM Senanayake","CA Pujara",7,3,2.57142857142857
"SMSM Senanayake","DA Miller",6,6,6
"SMSM Senanayake","DH Yagnik",2,4,12
"SMSM Senanayake","KD Karthik",3,5,10
"SMSM Senanayake","M Vijay",1,0,0
"SN Thakur","AB de Villiers",29,48,9.93103448275862
"SN Thakur","Abhishek Sharma",13,15,6.92307692307692
"SN Thakur","AD Russell",21,56,16
"SN Thakur","AK Markram",3,1,2
"SN Thakur","Anuj Rawat",1,0,0
"SN Thakur","AR Patel",13,14,6.46153846153846
"SN Thakur","AS Rajpoot",3,1,2
"SN Thakur","BB McCullum",13,15,6.92307692307692
"SN Thakur","CR Brathwaite",19,43,13.5789473684211
"SN Thakur","CR Brathwaite",19,43,13.5789473684211
"SN Thakur","D Padikkal",29,24,4.96551724137931
"SN Thakur","DJ Hooda",37,57,9.24324324324324
"SN Thakur","DR Smith",5,2,2.4
"SN Thakur","E Lewis",17,23,8.11764705882353
"SN Thakur","GJ Maxwell",17,12,4.23529411764706
"SN Thakur","H Klaasen",5,6,7.2
"SN Thakur","JC Buttler",49,69,8.44897959183673
"SN Thakur","JD Unadkat",7,10,8.57142857142857
"SN Thakur","JO Holder",2,2,6
"SN Thakur","K Gowtham",1,0,0
"SN Thakur","K Rabada",4,8,12
"SN Thakur","KD Karthik",24,26,6.5
"SN Thakur","KH Pandya",23,25,6.52173913043478
"SN Thakur","KL Rahul",43,78,10.8837209302326
"SN Thakur","KS Williamson",42,57,8.14285714285714
"SN Thakur","KV Sharma",1,0,0
"SN Thakur","MA Agarwal",27,48,10.6666666666667
"SN Thakur","Mandeep Singh",9,18,12
"SN Thakur","MJ McClenaghan",4,2,3
"SN Thakur","MK Pandey",31,39,7.54838709677419
"SN Thakur","MP Stoinis",15,22,8.8
"SN Thakur","N Pooran",11,25,13.6363636363636
"SN Thakur","N Rana",25,30,7.2
"SN Thakur","P Chopra",3,4,8
"SN Thakur","P Negi",6,10,10
"SN Thakur","PA Patel",31,47,9.09677419354839
"SN Thakur","PA Patel",31,47,9.09677419354839
"SN Thakur","PJ Cummins",19,34,10.7368421052632
"SN Thakur","PP Chawla",4,3,4.5
"SN Thakur","Q de Kock",31,44,8.51612903225806
"SN Thakur","R Ashwin",15,22,8.8
"SN Thakur","R Parag",3,1,2
"SN Thakur","R Tewatia",8,12,9
"SN Thakur","RA Tripathi",16,24,9
"SN Thakur","Rashid Khan",11,13,7.09090909090909
"SN Thakur","Rasikh Salam",1,0,0
"SN Thakur","RG Sharma",43,59,8.23255813953488
"SN Thakur","RK Singh",6,8,8
"SN Thakur","S Dhawan",50,75,9
"SN Thakur","SA Yadav",16,23,8.625
"SN Thakur","SE Marsh",7,5,4.28571428571429
"SN Thakur","Shubman Gill",31,34,6.58064516129032
"SN Thakur","SN Khan",10,12,7.2
"SN Thakur","SS Iyer",29,48,9.93103448275862
"SN Thakur","STR Binny",11,9,4.90909090909091
"SN Thakur","SV Samson",30,40,8
"SN Thakur","TH David",10,28,16.8
"SN Thakur","V Kohli",42,68,9.71428571428571
"SN Thakur","VR Iyer",12,25,12.5
"SN Thakur","Yuvraj Singh",11,12,6.54545454545455
"Sohail Tanvir","A Kumble",2,1,3
"Sohail Tanvir","A Mukund",1,0,0
"Sohail Tanvir","AM Nayar",2,0,0
"Sohail Tanvir","CK Kapugedera",4,3,4.5
"Sohail Tanvir","DB Das",6,2,2
"Sohail Tanvir","DR Smith",2,1,3
